data_pesquisa;id_empresa;rede;endereco_completo;codigo_categoria;id_produto;descricao;preco_regular;preco_atacado;preco_atacado_qtd;preco_promocao;preco_fidelidade
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7891000065440;LEITE CONDENSADO SEMIDESNATADO -NESTLE -395 GR;7.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896275970635;LEITE DESNATADO -FRIMESA -1 LITRO;5.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7898215152439;LEITE EM PÓ INTEGRAL SACHE -PIRACANJUBA -400 GR;18.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7891097018251;LEITE LONGA VIDA INTEGRAL -BATAVO -1 LITRO;4.79;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896275970611;LEITE LONGA VIDA INTEGRAL -FRIMESA -1 LITRO;5.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7898215157403;LEITE LONGA VIDA INTEGRAL -NINHO -1 LITRO;6.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;2;7898215157410;LEITE LONGA VIDA ZERO LACTOSE -NINHO -1 LITRO;6.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896034610017;LEITE LONGA VIDA INTEGRAL -PARMALAT -1 LITRO;3.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7891031412176;MAIONESE -HEMMER -500 GR;8.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896036099759;MAIONESE -LIZA -450 GR;9.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896102501896;MOLHO DE TOMATE SACHÊ -HEINZ -300 GR;3.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896036099988;MOLHO DE TOMATE SACHÊ -POMAROLA -300 GR;4.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896292333000;MOLHO DE TOMATE SACHÊ -PREDILECTA -300 GR;2.39;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896102501872;MOLHO DE TOMATE SACHÊ -QUERO -300 GR;2.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896036090244;ÓLEO DE SOJA -LIZA -900 ML;7.49;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7891089453671;PEPINO AGRIDOCE FATIADO -LA VIOLETERA -360 GR;19.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7891031112120;PEPINO AGRIDOCE RODELA -HEMMER -440 GR;19.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896035210001;SAL REFINADO -CISNE -1 KG;4.59;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896027910018;SAL REFINADO -DIANA -1 KG;2.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7891167021075;SARDINHA MOLHO DE TOMATE PICANTE -GOMES COSTA -125 GR;6.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896000530325;SUCO NÉCTAR SABORES -MARGUARY -1 LITRO;7.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7899767407787;SUCO NÉCTAR SABORES -SUPER SUCO -900 ML;14.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7898341430098;SUCO SABORES -DEL VALLE -1 LITRO;9.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;2;7896294901993;LEITE LONGA VIDA ZERO LACTOSE -TIROL -1 LITRO;6.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;4;7891962051338;PÃO DE FORMA TRADICIONAL -VISCONTI -400 GR;5.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;5;7896275970970;IOGURTE INTEGRAL -FRIMESA -165 GR;3.49;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;5;7893000394209;MARGARINA COM SAL -QUALY -500 GR;8.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;7;7896017414304;VELA C/ 8 UNIDADES -IGUAÇU -128 GR;4.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7894900027013;REFRIGERANTE -COCA COLA -2 LITRO;10.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7892840800246;REFRIGERANTE COCA COLA -PEPSI -2 LITRO;8.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7894900701609;REFRIGERANTE -COCA COLA SEM AÇÚCAR -600 ML;6.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7891991001342;REFRIGERANTE GUARANÁ -ANTÁRTICA -2 LITRO;8.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7896188403077;REFRIGERANTE GUARANÁ -CINI -2 LITRO;5.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7894900681246;REFRIGERANTE -SPRITE -600 ML;4.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7896023081545;VINHO BRANCO SUAVE -CHALISE -750 ML;15.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7790314005947;VINHO TINTO ARGENTINO -TORO -750 ML;29.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7804320087016;VINHO TINTO CHILENO -CASILLERO -750 ML;49.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7804300003234;VINHO TINTO CHILENO -SANTA HELENA -750 ML;39.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7896931611353;VINHO TINTO SECO -CAMPO LARGO -750 ML;17.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7891141004254;VINHO TINTO SECO -SANGUE DE BOI -750 ML;19.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7896931615092;VINHO TINTO SUAVE -RIO GRANDE -750 ML;23.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;6;7896026800709;PAPEL HIGIÊNICO C/ 12 UNIDADES 30M -DUETTO -1 PCTE;21.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;6;7896026800990;PAPEL HIGIÊNICO C/ 12 UNIDADES 30M -DUETTO VELVET -1 PCTE;21.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;7;7896104992340;TOALHA PAPEL FOLHA DUPLA -BIANCO -1 PCTE;6.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7899659901126;MILHO VERDE EM CONSERVA -BONARE -260 GR;3.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7898045700336;GOIABADA  -VAL -300 GR;5.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896022205744;MACARRÃO C/ OVOS PENA -TODESCHINI -500 GR;4.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;5;7896275970529;IOGURTE INTEGRAL -FRIMESA -170 GR;3.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;;7896181701293;PAÇOCA TIPO ROLHA -DACOLONIA -210 GR;12.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;;7896181709534;PÉ DE MOÇA -DACOLONIA -130 GR;10.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;;7896038300112;MIX DE FARINHAS SEM GLUTEN -URBANO -1 KG;12.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;;7896275920180;NUGGETS DE FRANGO -FRIMESA -300 GR;12.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7622210641151;BISCOITO SALGADO PARA LANCHE  -CLUB SOCIAL -144 GR;6.79;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7622300807399;BISCOITO WAFER BIS -LACTA -100,8 GR;6.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;5;7891000252819;IOGURTE SACHÊ -CHAMYTO -100 GR;3.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7891000352175;ACHOCOLATADO EM PÓ POTE -NESCAU -370 GR;8.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7891962035529;BISCOITO WAFER  -VISCONTI -120 GR;2.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;5;7891999010995;MARGARINA CREMOSA SABOR MANTEIGA S/ SAL -VIGOR -500 GR;8.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;2;7896256604511;CREME DE LEITE ZERO LACTOSE -TIROL -200 GR;6.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;5;7896275981952;MANTEIGA EXTRA SEM SAL  -FRIMESA -200 GR;15.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896279600538;ÓLEO DE SOJA  -COAMO -900 ML;7.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896009301131;ATUM RALADO -COQUEIRO -170 GR;14.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896894900013;AÇÚCAR REFINADO  -CARAVELAS -1 KG;5.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896256604962;LEITE CONDENSADO SEMIDESNATADO -TIROL -395 GR;6.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7622210571601;PÓ P/ REFRESCO -TANG -18 GR;1.39;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896038306039;ARROZ PARBOILIZADO -URBANO -5 KG;25.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896256600223;LEITE LONGA VIDA INTEGRAL  -TIROL -1 LITRO;5.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;5;7891999011039;MARGARINA SABOR MANTEIGA C/ SAL -VIGOR -500 GR;8.98;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7892840819507;ACHOCOLATADO EM PÓ POTE -TODDY -370 GR;9.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896045102440;CAFÉ A VÁCUO -3 CORAÇÕES -500 GR;29.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7891008116632;CAIXA DE BOMBOM -GAROTO -250 GR;0.00;0.00;0;13.99;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7899659900785;MILHO VERDE EM CONSERVA -BONARE -170 GR;3.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;9;7891125064038;CACHAÇA -BACARDI -980 ML;59.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7899916917174;SUCO LARANJA E MAÇÃ -NATURAL ONE -2 LITRO;19.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896104802892;DOCE DE FRUTAS -RITTER -400 GR;0.00;0.00;0;10.98;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;1;7896534401122;FARINHA DE TRIGO -VENTURELLI -5 KG;26.90;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;6;7891024132128;CREME DENTAL -COLGATE -90 GR;6.99;0.00;0;0.00;0.00
2025-08-01;41;Michel;Rua Padre José Lopacinski 740 - Cidade Industrial - Curitiba/PR;5;7891527072303;CARNE MOIDA, DE FRANGO -COPACOL -400 GR;8.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;1;7891000352175;ACHOCOLATADO EM PÓ POTE -NESCAU -370 GR;11.98;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;1;7891962015620;BOLINHO RECHEADO SABORES  -BAUDUCCO -40 GR;2.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;1;7896196800103;CHÁ MATE  -81 -40 GR;3.97;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;7896275910112;LINGUIÇA TOSCANA CONGELADA -FRIMESA -1 KG;26.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;1;7896931614149;SUCO INTEGRAL SABORES -CAMPO LARGO -1,35 ML;24.98;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;1;7622210571601;PÓ P/ REFRESCO -TANG -18 GR;1.95;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;1;7896019112116;CAFÉ A VÁCUO -DAMASCO -500 GR;36.98;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;1;111114;ÁGUA MINERAL -( + ) BARATO -1,5 LITRO;4.25;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;1;111127;BISCOITO GLACEADO PÃO DE MEL  -( + ) BARATO -300 GR;6.59;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;1;111134;CAFÉ A VÁCUO -( + ) BARATO -500 GR;34.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;1;111138;ERVA MATE  -( + ) BARATO -1 KG;18.49;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;1;111152;FERMENTO BIOLÓGICO  -( + ) BARATO -10 GR;4.49;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;1;111158;HORTALIÇA MOLHO DE PIMENTÃO  -( + ) BARATO -180 GR;7.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;3;333338;POLPA CONGELADA   -( + ) BARATO -100 GR;3.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555554;CARNE BOVINA ALCATRA COM MAMINHA S/ OSSO -( + ) BARATO -1 KG;55.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555555;CARNE BOVINA ALCATRA S/ OSSO (PEDAÇO) -( + ) BARATO -1 KG;56.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555556;CARNE BOVINA CONTRA FILE C/ OSSO -( + ) BARATO -1 KG;37.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555557;CARNE BOVINA CONTRA FILE S/ OSSO -( + ) BARATO -1 KG;52.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555558;CARNE BOVINA COSTELA PONTA -( + ) BARATO -1 KG;26.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555559;CARNE BOVINA COSTELA RIPA -( + ) BARATO -1 KG;26.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555560;CARNE BOVINA COXÃO MOLE S/ OSSO (PEDAÇO) -( + ) BARATO -1 KG;49.98;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555561;CARNE BOVINA FILE MIGNON S/ OSSO -( + ) BARATO -1 KG;69.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555562;CARNE BOVINA FRALDINHA S/ OSSO -( + ) BARATO -1 KG;44.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555563;CARNE BOVINA MOÍDA DE 1º  -( + ) BARATO -1 KG;39.98;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555564;CARNE BOVINA MUSCULO C/ OSSO -( + ) BARATO -1 KG;26.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555565;CARNE BOVINA PATINHO S/ OSSO ( PEDAÇO ) -( + ) BARATO -1 KG;49.98;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555566;CARNE BOVINA PICANHA -( + ) BARATO -1 KG;64.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555567;CARNE BOVINA POSTA BRANCA S/ OSSO ( PEDAÇO ) -( + ) BARATO -1 KG;39.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555568;CARNE BOVINA POSTA VERMELHA S/ OSSO (PEDAÇO) -( + ) BARATO -1 KG;45.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555569;CORAÇÃO DE GALINHA -( + ) BARATO -1 KG;36.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555571;COXA E SOBRECOXA CONGELADA  -( + ) BARATO -1 KG;13.98;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555572;COXINHAS DA ASA CONGELADA  -( + ) BARATO -1 KG;21.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555573;EMBUTIDO COZIDO MISTO DE CARNE  -( + ) BARATO -1 KG;29.96;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555574;FILÉ DE PEITO DE FRANGO S/OSSO  -( + ) BARATO -1 KG;28.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555575;FRANGO CONGELADO  -( + ) BARATO -1 KG;15.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555578;LINGUIÇA FINA CONGELADA  -( + ) BARATO -1 KG;42.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555579;LINGUIÇA TOSCANA CONGELADO  -( + ) BARATO -1 KG;26.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555581;MORTADELA -( + ) BARATO -500 GR;10.98;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555585;PRESUNTO COZIDO FATIADO  -( + ) BARATO -200 GR;14.98;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;5;555587;SALSICHÃO  -( + ) BARATO -500 GR;12.89;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888881;ABACATE -1 KG;8.95;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888882;ABACAXI PEROLA -1 UN;10.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888883;ABOBORA KABOTIA -1 KG;3.59;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888884;ABOBORA MENINA -1 KG;4.59;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888885;ABOBORA MORANGA -1 KG;2.49;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888886;ABOBRINHA VERDE -1 KG;6.90;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888888;AGRIÃO -1 MC/CX;4.89;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888890;ALFACE CRESPA -1 PC/UN;2.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888892;ALHO A GRANEL ATENÇÃO -100 GR;4.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888894;BANANA CATURRA -1 KG;3.98;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888896;BANANA PRATA -1 KG;6.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888898;BATATA DOCE -1 KG;3.49;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888899;BATATA MONALISA -1 KG;3.49;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888900;BATATA SALSA -1 KG;9.58;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888901;BERINJELA -1 KG;8.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888902;BETERRABA -1 KG;2.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888903;BRÓCOLIS -1 UN;5.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888905;CAQUI FUYU -1 KG;8.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888906;CEBOLA -1 KG;3.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888908;CEBOLA ROXA -1 KG;8.98;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888910;CENOURA -1 KG;2.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888911;CHEIRO VERDE -1 MC/CX;2.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888912;CHUCHU -1 KG;1.99;0.00;0;0.00;0.00
2025-08-01;130;Tissi;Rua Eduardo Sprada, 5105 - Curitiba/PR;8;888913;COUVE FLOR -1 UN;3.99;0.00;0;0.00;0.00
